,,,,,,,,,,,,,,,,,,,,(単位：人）
月別,,内航,,,,,,,,,,,内航,,,,,,月別,
,,式根島諸港,小笠原（二見）,湾内周遊,横浜,中部 計,清水,名古屋,近畿 計,四日市,鳥羽,神戸,新宮,串本,四国 計,徳島小松島,九州 計,北九州,,
合計,乗船,"23,702","29,260","609,278",-,"1,364",492,872,"1,207",-,-,419,788,-,414,414,"18,529","18,529",合計,乗船
,降船,"21,253","29,393","609,278",265,784,784,-,"1,268",365,491,-,-,412,-,-,"16,774","16,774",,降船
１月,乗船,365,"1,177","23,214",-,-,-,-,-,-,-,-,-,-,-,-,771,771,１月,乗船
,降船,199,"1,874","23,214",-,-,-,-,-,-,-,-,-,-,-,-,"1,266","1,266",,降船
２月,乗船,361,"2,722","20,471",-,-,-,-,-,-,-,-,-,-,-,-,837,837,２月,乗船
,降船,117,"2,002","20,471",-,-,-,-,-,-,-,-,-,-,-,-,603,603,,降船
３月,乗船,650,"3,046","36,483",-,-,-,-,419,-,-,419,-,-,414,414,"1,932","1,932",３月,乗船
,降船,375,"3,863","36,483",265,-,-,-,412,-,-,-,-,412,-,-,"1,822","1,822",,降船
４月,乗船,765,"2,471","37,297",-,492,492,-,-,-,-,-,-,-,-,-,"1,719","1,719",４月,乗船
,降船,518,"1,585","37,297",-,-,-,-,491,-,491,-,-,-,-,-,"1,355","1,355",,降船
５月,乗船,"1,970","1,855","48,330",-,-,-,-,788,-,-,-,788,-,-,-,"1,777","1,777",５月,乗船
,降船,"2,001","2,697","48,330",-,784,784,-,365,365,-,-,-,-,-,-,"1,722","1,722",,降船
６月,乗船,"1,059","2,572","42,235",-,-,-,-,-,-,-,-,-,-,-,-,848,848,６月,乗船
,降船,912,"1,827","42,235",-,-,-,-,-,-,-,-,-,-,-,-,780,780,,降船
７月,乗船,"4,882","2,403","82,292",-,-,-,-,-,-,-,-,-,-,-,-,"1,706","1,706",７月,乗船
,降船,"4,218","3,252","82,292",-,-,-,-,-,-,-,-,-,-,-,-,"1,175","1,175",,降船
８月,乗船,"8,638","5,010","98,623",-,-,-,-,-,-,-,-,-,-,-,-,"3,012","3,012",８月,乗船
,降船,"9,076","4,737","98,623",-,-,-,-,-,-,-,-,-,-,-,-,"3,536","3,536",,降船
９月,乗船,"2,724","2,543","73,828",-,451,-,451,-,-,-,-,-,-,-,-,"1,380","1,380",９月,乗船
,降船,"2,548","2,186","73,828",-,-,-,-,-,-,-,-,-,-,-,-,"1,084","1,084",,降船
１０月,乗船,891,"2,041","51,061",-,-,-,-,-,-,-,-,-,-,-,-,"1,149","1,149",１０月,乗船
,降船,819,"1,905","51,061",-,-,-,-,-,-,-,-,-,-,-,-,"1,116","1,116",,降船
１１月,乗船,802,"1,636","47,257",-,-,-,-,-,-,-,-,-,-,-,-,"1,415","1,415",１１月,乗船
,降船,316,"2,000","47,257",-,-,-,-,-,-,-,-,-,-,-,-,"1,287","1,287",,降船
１２月,乗船,595,"1,784","48,187",-,421,-,421,-,-,-,-,-,-,-,-,"1,983","1,983",１２月,乗船
,降船,154,"1,465","48,187",-,-,-,-,-,-,-,-,-,-,-,-,"1,028","1,028",,降船
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
