区市町村名/昭和・平成・令和　年,58,63,4,9,14,19,24,25,26,27,28,29,30,31,2
千代田区,100.0,472.2,386.1,89.0,80.0,110.8,97.2,100.2,105.7,111.8,123.0,129.2,132.7,135.1,137.5
中央区,100.0,177.7,142.2,31.0,27.6,37.5,33.1,33.9,36.4,39.6,41.8,43.7,43.4,45.2,45.8
港区,100.0,297.2,177.8,49.9,46.3,76.5,61.1,62.7,66.1,69.1,72.1,74.9,75.6,80.1,81.7
新宿区,100.0,303.8,207.5,91.1,83.3,97.2,83.8,84.8,87.2,89.8,92.6,96.2,97.5,103.5,106.2
文京区,100.0,336.4,268.3,137.3,123.1,171.9,139.6,140.2,143.3,147.6,152.0,159.8,162.4,173.2,177.0
台東区,100.0,232.8,191.4,98.7,89.0,111.6,93.5,93.7,95.3,97.2,99.8,103.7,106.3,114.4,115.1
墨田区,,,,,,,,,,,,,,,
江東区,100.0,306.1,247.8,133.1,111.0,124.7,114.0,114.9,118.2,120.9,124.3,128.9,130.9,139.3,141.4
品川区,100.0,279.1,202.9,117.4,102.0,131.6,106.8,108.6,111.7,118.2,122.0,126.9,128.9,135.8,137.3
目黒区,100.0,342.2,236.1,130.3,118.1,151.0,125.4,126.4,129.6,134.3,142.4,149.5,147.7,153.0,155.2
大田区,100.0,334.4,223.5,132.9,109.6,127.9,108.8,109.1,110.9,112.9,116.6,119.7,120.2,124.6,125.3
世田谷区,100.0,326.6,232.2,151.0,136.7,164.2,134.9,135.5,137.6,139.8,143.7,148.2,149.2,154.1,155.9
渋谷区,100.0,316.8,213.3,90.9,86.3,132.1,103.8,105.0,108.4,111.8,115.6,119.7,120.1,126.4,129.1
中野区,100.0,244.0,172.4,100.1,93.4,105.4,90.4,91.2,92.4,94.1,96.9,100.1,100.9,105.5,107.4
杉並区,100.0,312.3,218.3,135.7,121.9,138.5,119.0,119.7,121.9,125.2,129.0,133.3,134.0,140.2,141.9
豊島区,100.0,247.3,191.6,103.1,81.2,94.0,83.8,84.3,86.2,88.7,91.4,95.1,97.4,105.1,107.3
北区,100.0,207.9,180.7,114.9,90.3,98.1,88.9,88.9,89.7,91.5,94.2,98.2,101.0,107.9,110.3
荒川区,,,,,,,,,,,,,,,
板橋区,100.0,240.9,200.2,132.1,110.2,118.9,104.9,105.2,106.7,108.5,111.1,114.9,117.2,123.3,125.3
練馬区,100.0,280.5,206.2,150.3,119.3,131.0,115.0,115.3,117.7,118.6,120.3,122.6,123.6,127.1,127.6
足立区,100.0,220.8,207.3,139.7,103.2,123.2,113.2,113.3,114.3,115.4,117.2,121.1,122.7,128.9,130.9
葛飾区,100.0,225.1,217.3,150.5,112.8,121.3,112.8,112.7,113.4,114.0,114.8,117.1,117.6,121.0,122.1
江戸川区,100.0,283.2,268.4,169.3,119.9,131.5,116.1,116.2,117.7,119.1,121.1,124.8,126.3,131.7,133.3
区部,100.0,289.3,223.0,133.8,111.9,131.8,113.8,114.4,116.6,119.0,122.2,126.2,127.5,133.3,135.1
八王子市,100.0,218.1,199.4,157.0,95.3,87.8,78.2,78.2,78.5,78.9,79.1,79.3,79.3,79.5,79.1
立川市,100.0,241.7,188.4,147.9,117.6,117.5,106.3,108.7,110.8,111.4,112.0,113.5,114.8,117.2,116.7
