,,,,,,(単位：トン),
,,係留施設別,積,揚,主要品種,,
,,,,,積,揚,
合計,,,"29,300,368","61,479,778",-,-,
ドルフィン,,,"69,766",-,廃土砂,-,
芝浦,,,"78,886","870,525",-,-,
,,芝浦ふ頭,"19,204","845,990",取合せ品,セメント,
,,芝浦物揚場,"59,682","24,535",製材,再利用資材,
日の出,,,-,"42,585",-,-,
,,日の出ふ頭,-,"42,585",-,非鉄金属,
竹芝,,,"54,198","27,223",-,-,
,,竹芝ふ頭,"54,198","27,223",取合せ品,取合せ品,
品川,,,"3,201,651","4,682,751",-,-,
,品川岸壁,,"3,201,651","4,682,751",取合せ品,紙・パ　ル　プ,
,,品川コンテナ,"1,099,996","3,254,698",再利用資材,衣服・身廻品・はきもの,
,,品川外貿,"4,416","32,516",産業機械,その他化学工業品,
,,品川内貿,"2,097,239","1,395,537",取合せ品,紙・パ　ル　プ,
月島,,,"7,642","9,398",-,-,
,,月島ふ頭,"7,642","9,398",金属製品,再利用資材,
10号地その2,,,"9,058,620","7,706,799",-,-,
,,10号西岸壁,"3,660,145","2,635,186",取合せ品,取合せ品,
,,10号東岸壁,"2,300","382,058",その他の石油,紙・パ　ル　プ,
,,東京港フェリーふ頭,"5,396,175","4,689,555",完成自動車,完成自動車,
辰巳,,,"158,448","224,937",-,-,
,,辰巳ふ頭,"158,448","224,937",取合せ品,鋼材,
13号地その2,,,"4,115,728","12,734,100",-,-,
,,青海コンテナふ頭（公共）,"1,857,024","6,937,090",再利用資材,衣服・身廻品・はきもの,
,,青海コンテナふ頭(埠頭㈱),"1,700,735","5,425,039",再利用資材,衣服・身廻品・はきもの,
,,お台場ライナーふ頭,"557,969","371,971",金属くず,紙・パ　ル　プ,
大井,,,"8,870,517","19,517,216",-,-,
,,大井コンテナふ頭,"8,869,233","19,073,238",産業機械,衣服・身廻品・はきもの,
,,大井水産物ふ頭,"1,284","1,722",水産品,水産品,
,,大井食品ふ頭（OL）,-,"321,179",-,麦,
,,大井食品ふ頭（OM）,-,"108,967",-,野菜・果物,
,,大井食品ふ頭（ON）,-,"12,110",-,野菜・果物,
若洲,,,"487,420","832,163",-,-,
,,若洲内貿ふ頭,"472,278","188,537",取合せ品,取合せ品,
,,15号地木材ふ頭,"3,444","124,851",製材,製材,
,,若洲建材ふ頭,"11,698","518,775",砂利・砂,砂利・砂,
城南島,,,"1,342,414","1,539,133",-,-,
,,大井建材ふ頭,-,"1,539,133",-,砂利・砂,
,,城南島ＨＩ,"1,342,414",-,廃土砂,-,
中央防波堤,,,"928,199","716,716",-,-,
,,中央防波堤内側ばら物ふ頭,"20,753","237,093",石炭,石炭,
,,中央防波堤内側建設発生土ふ頭,"413,363",-,廃土砂,-,
,,中央防波堤内側内貿ふ頭,"494,083","479,623",飲料,輸送用容器,
その他,,,"159,048",-,-,-,
民間,,,"767,831","12,576,232",-,-,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
