迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,諢滓沒諤ｧ蟒�｣�黄,,,36,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,,,19,9,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,蟒�ｼｰ�｣�｢遲�,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,蟒�浹邯ｿ遲�,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,,10,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,謖�ｮ壻ｸ区ｰｴ驕捺ｱ壽ｳ･,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,驩ｱ縺輔＞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,辯�∴谿ｻ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,縺ｰ縺�§繧�,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,蟒�ｲｹ,6,0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,豎壽ｳ･,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,蟒��,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,蟒�い繝ｫ繧ｫ繝ｪ,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
迚ｹ蛻･邂｡逅�肇讌ｭ蟒�｣�黄,迚ｹ螳壽怏螳ｳ蟒�｣�黄,縺昴�莉�,蟒�ｰｴ驫�遲�,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幕ﾆ助成費,644000,15,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,2254000,2254000,644000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,教育費,都立学校整備費,130340,15,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,456191,456191,130340333
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,教育費,都立学校整備費,143664,15,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,502824,502824,143664012
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,教育費,都立学校整備費,525996,15,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,1840985,1840985,525995655
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,教育費,体育施設建設費,1429000,05,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,5001500,5001500,1429000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,社会及労働施設費,社会福祉施設等整備助成費,2783000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,9740500,9740500,2783000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,その他（普通債）,都税事務所等整備費,1186000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,4151000,4151000,1186000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,道路補修費,5469000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,19141500,19141500,5469000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,街路整備費,3736000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,13076000,13076000,3736000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,教育費,都立学校整備費,122000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,427000,427000,122000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,教育費,都立学校整備費,4105000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,14367500,14367500,4105000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,警察費,警察施設整備費,286000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,1001000,1001000,286000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,警察費,警察施設整備費,4642000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,16247000,16247000,4642000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,その他（普通債）,生活文化施設整備費,1069000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,3741500,3741500,1069000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,消防費,消防施設整備費,2090000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,7315000,7315000,2090000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,地下高速鉄道建設事業助成費,886000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,3101000,3101000,886000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,市街地再開発事業助成費,201000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,703500,703500,201000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,市街地再開発費,673000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,2355500,2355500,673000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,区画整理費,57000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,199500,199500,57000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,区画整理費,44000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,154000,154000,44000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,産業経済費,自然公園整備費（環境局）,300000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,1050000,1050000,300000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,保健衛生費,廃棄物処理場等建設,81000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,283500,283500,81000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,交通安全施設費,757000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,2649500,2649500,757000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,交通安全施設費,2322000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,8127000,8127000,2322000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,道路災害防除費,1225000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,4287500,4287500,1225000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,道路整備費,2541000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,8893500,8893500,2541000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,東京港整備費,112000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,392000,392000,112000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,東京港整備費,523000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,1830500,1830500,523000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,保健衛生費,東京港廃棄物処理場建設費,476000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,1666000,1666000,476000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,東京港埠頭株式会社貸付金（普通）,189000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,661500,661500,189000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,島しょ等港湾整備費,77000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,269500,269500,77000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,教育費,社会教育施設整備費,77000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,269500,269500,77000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,保健衛生費,地域病院等整備費,14000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,49000,49000,14000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-724,土木費,公園整備費,15000,25,25.10.23,26.02,05.09,08.25,02.25,0.700,-,-,52500,52500,15000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,社会及労働施設費,社会福祉施設等整備助成費,1000000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,3300000,3300000,1000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,土木費,道路補修費,1849000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,6101700,6101700,1849000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,土木費,街路整備費,5020000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,16566000,16566000,5020000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,警察費,警察施設整備費,2000000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,6600000,6600000,2000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,その他（普通債）,スポーツ事業費,2682000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,8850600,8850600,2682000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,社会及労働施設費,社会福祉施設等整備費,469000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,1547700,1547700,469000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,教育費,都立学校整備費,827000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,2729100,2729100,827000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-725,教育費,都立学校整備費,1173000,25,25.11.26,26.02,05.09,08.25,02.25,0.660,-,-,3870900,3870900,1173000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,交通安全施設費,500000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,500000000,450000,445082,500000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,交通安全施設費,2500000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,2500000000,2250000,2225410,2500000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,街路整備費,1000000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,1000000000,900000,890164,1000000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,橋梁整備費,3500000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,3500000000,3150000,3115574,3500000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,中小河川整備費,1000000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,1000000000,900000,890164,1000000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,中小河川整備費,3500000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,3500000000,3150000,3115573,3500000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,高潮防御施設費,3000000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,3000000000,2700000,2670492,3000000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,公園整備費,200000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,200000000,180000,178033,200000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,東京港整備費,3454000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,3454000000,3108600,3074626,3454000000
一般会計,一般会計普通債,長期債,債券,公募,東京再生都債18,土木費,東京港海岸保全費,1346000,25,25.12.04,26.06,28.12,06.04,12.04,0.180,-,1346000000,1211400,1198160,1346000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,土木費,首都高速道路整備事業出資金,1702000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,13360700,13360700,1702000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,社会及労働施設費,社会福祉施設等整備助成費,1404000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,11021400,11021400,1404000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,土木費,道路補修費,2000000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,15700000,15700000,2000000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,土木費,街路整備費,4729000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,37122650,37122650,4729000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,土木費,公園整備費,1874000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,14710900,14710900,1874000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,土木費,公園整備費,126000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,989100,989100,126000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,教育費,都立学校整備費,4000000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,31400000,31400000,4000000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,警察費,警察施設整備費,3000000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,23550000,23550000,3000000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,その他（普通債）,支庁庁舎整備費,135000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,1059750,1059750,135000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,その他（普通債）,応急給水槽建設費,271000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,2127350,2127350,271000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,その他（普通債）,交通事業会計出資金,32000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,251200,251200,32000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,その他（普通債）,高速電車事業会計補助金,137000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,1075450,1075450,137000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,その他（普通債）,高速電車事業会計出資金,4850000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,38072500,38072500,4850000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,保健衛生費,水道事業会計出資金,405000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,3179250,3179250,405000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,土木費,地下高速鉄道建設事業助成費,1168000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,9168800,9168800,1168000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,社会及労働施設費,社会福祉施設等整備費,1197000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,9396450,9396450,1197000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,土木費,河川防災費,271000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,2127350,2127350,271000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,教育費,大学施設整備費,943000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,7402550,7402550,943000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-29,教育費,私立学校安全対策促進事業費,1756000,25,25.12.20,26.08,15.09,08.25,02.25,1.570,-,-,13784600,13784600,1756000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-726,警察費,警察施設整備費,2633000,25,25.12.25,26.08,05.12,08.25,02.25,0.730,-,-,9610450,9610450,2633000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-728,土木費,土地区画整理事業助成費,894000,25,26.02.25,26.08,05.12,08.25,02.25,0.650,-,-,2905500,2905500,894000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-728,社会及労働施設費,産業労働施設整備費,259000,25,26.02.25,26.08,05.12,08.25,02.25,0.650,-,-,841750,841750,259000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-728,社会及労働施設費,産業労働施設整備費,705000,25,26.02.25,26.08,05.12,08.25,02.25,0.650,-,-,2291250,2291250,705000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-728,保健衛生費,地域病院等整備費,221000,25,26.02.25,26.08,05.12,08.25,02.25,0.650,-,-,718250,718250,221000000
一般会計,一般会計普通債,長期債,債券,公募,公募03-6,その他,減税補てん債,4735000,15,26.03.04,26.08,29.03,08.25,02.25,0.120,-,4735000000,2841000,3154923,4735000000
一般会計,一般会計普通債,長期債,債券,公募,公募03-6,その他,減税補てん債,118040
